Sn,LabelName,DeviceAlias,RegName,RegisterTypes,StationNo,IsUseStationNoIndex,MainAddress,SubAddress,BlockAddress,IsUseBlockAddressIndex,UseWordAsBit,StationAddressDeviceAlias,StationAddressRegName,StationAddressRegisterTypes,StationAddressStationNo,StationAddressMainAddress,StationAddressBlockAddress,BlockAddressDeviceAlias,BlockAddressRegName,BlockAddressRegisterTypes,BlockAddressStationNo,BlockAddressMainAddress,BlockAddressBlockAddress,PlcId,StationAddressPlcId,BlockAddressPlcId,Version
,HMI_Line_3_Flow,Local,LW,Word,0,False,212,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_Line_3_SP_M,Local,LW,Word,0,False,214,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_Line_3_K,Local,LW,Word,0,False,216,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_Line_3_Ti,Local,LW,Word,0,False,218,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_3_D,Local,RW,Word,0,False,220,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_3_Flow,Local,LW,Word,0,False,222,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_3_SP_M,Local,LW,Word,0,False,224,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_3_K,Local,RW,Word,0,False,226,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_3_Ti,Local,RW,Word,0,False,228,0,0,False,False,,,,,,,,,,,,,0,,,1
,PLC_Line_4_D,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,245,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_4_Flow,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,246,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_4_SP_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,247,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_4_Ti,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,249,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,5,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_4_CMD_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,243,5,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,7,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_4_CMD_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,243,7,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Ready,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,10,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,0,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Main,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,1,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Reserv,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,2,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_alm_Main,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,3,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_alm_Reserv,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,4,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Start,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,6,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Use_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,8,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Use_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,9,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,11,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_4_CMD_Start,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,243,6,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_4_CMD_Use_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,243,8,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_4_CMD_Use_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,243,9,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_Status,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,240,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_4_K,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,248,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Use_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,12,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_4_CMD_Use_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,243,12,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Save,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,13,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Alarm_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,14,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_4_CMD_Alarm_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,244,15,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_4_D,Local,LW,Word,0,False,230,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_Line_4_Flow,Local,LW,Word,0,False,232,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_Line_4_SP_M,Local,LW,Word,0,False,234,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_Line_4_K,Local,LW,Word,0,False,236,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_Line_4_Ti,Local,LW,Word,0,False,238,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_4_D,Local,RW,Word,0,False,240,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_4_Flow,Local,LW,Word,0,False,242,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_4_SP_M,Local,LW,Word,0,False,244,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_4_K,Local,RW,Word,0,False,246,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_4_Ti,Local,RW,Word,0,False,248,0,0,False,False,,,,,,,,,,,,,0,,,1
